city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,garasi,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,source,log_harga
Depok,45,65,2,1,2,2001,SHM,Bagus,-6.428044,106.765032,300000000.0,rumah123_playwright,19.519293035953808
Depok,60,60,3,2,2,2001,SHM,Baru,-6.338804,106.778555,789000000.0,rumah123_playwright,20.486276880077575
Depok,55,55,3,2,2,2001,SHM,Baru,-6.357058,106.79593,735000000.0,rumah123_playwright,20.415381058537655
Depok,60,102,2,1,2,2001,SHM,Bagus,-6.459118,106.85981,650000000.0,rumah123_playwright,20.29248292239242
Depok,735,1413,7,5,2,2001,SHM,Bagus,-6.428577,106.875649,4500000000.0,rumah123_playwright,22.227343233944907
Depok,85,72,3,2,2,2001,SHM,Siap Huni,-6.4292,106.770615,865000000.0,rumah123_playwright,20.578240066052224
Depok,60,72,3,2,2,2001,SHM,Siap Huni,-6.369393,106.917735,999000000.0,rumah123_playwright,20.72226533761383
Depok,75,60,3,2,2,2001,SHM,Baru,-6.368235,106.79305,995000000.0,rumah123_playwright,20.71825329612789
Depok,50,50,3,2,2,2001,SHM,Baru,-6.432302,106.72325,684000000.0,rumah123_playwright,20.343468477048813
Depok,159,234,7,6,2,2001,SHM,Bagus,-6.337151,106.782077,2800000000.0,rumah123_playwright,21.752885254484713
Depok,70,61,3,3,2,2001,SHM,Baru,-6.391718,106.88934,892000000.0,rumah123_playwright,20.608976691665358
Depok,440,800,6,8,2,2001,SHM,Bagus,-6.339018,106.782357,13000000000.0,rumah123_playwright,23.28821519448487
Depok,65,72,3,2,2,2001,SHM,Bagus,-6.405017,106.864331,600000000.0,rumah123_playwright,20.21244021484709
Depok,80,66,3,2,2,2001,SHM,Bagus,-6.388574,106.889212,886000000.0,rumah123_playwright,20.60222750969802
Depok,80,72,4,3,2,2001,SHM,Bagus,-6.388638,106.817857,1400000000.0,rumah123_playwright,21.05973807428191
Depok,36,70,2,1,2,2001,SHM,Baru,-6.373817,106.789099,750000000.0,rumah123_playwright,20.435583765827964
Depok,190,203,4,2,2,2001,SHM,Bagus,-6.426602,106.878838,1300000000.0,rumah123_playwright,20.985630102183134
Depok,64,84,3,2,2,2001,SHM,Bagus,-6.411655,106.855262,310000000.0,rumah123_playwright,19.552082858669273
Depok,45,74,2,1,2,2001,SHM,Siap Huni,-6.433139,106.883026,260000000.0,rumah123_playwright,19.376192192825954
Depok,70,60,3,2,2,2001,SHM,Baru,-6.390418,106.88983,900000000.0,rumah123_playwright,20.617905322399697
Depok,120,110,3,2,2,2001,SHM,Siap Huni,-6.383665,106.825806,1000000000.0,rumah123_playwright,20.72326583794641
Depok,85,70,3,5,2,2001,SHM,Siap Huni,-6.388898,106.886354,1170000000.0,rumah123_playwright,20.880269586610776
Depok,90,84,3,2,2,2001,SHM,Bagus,-6.387486,106.89157,1100000000.0,rumah123_playwright,20.818576017659826
Depok,75,144,4,1,2,2001,SHM,Bagus,-6.425434,106.76569,1770000000.0,rumah123_playwright,21.29424538409712
Depok,110,157,5,3,2,2001,SHM,Bagus,-6.344429,106.777822,1750000000.0,rumah123_playwright,21.282881625453264
Depok,100,102,5,3,2,2001,SHM,Bagus,-6.404883,106.79167,1290000000.0,rumah123_playwright,20.977908056095185
Depok,241,421,6,4,2,2001,SHM,Bagus,-6.432281,106.772594,4000000000.0,rumah123_playwright,22.109560198316302
Depok,1200,1428,15,14,2,2001,SHM,Bagus,-6.340503,106.782767,13015690578.0,rumah123_playwright,23.28942143422348
Depok,105,104,3,3,2,2001,SHM,Siap Huni,-6.414346,106.859876,1420000000.0,rumah123_playwright,21.073922709263805
Depok,240,362,5,4,2,2001,SHM,Siap Huni,-6.344664,106.775627,5100000000.0,rumah123_playwright,22.35250637687277
Depok,48,63,3,2,2,2001,SHM,Baru,-6.429676,106.769111,100000000.0,rumah123_playwright,18.420680753952364
Depok,42,37,2,2,2,2001,SHM,Baru,-6.381527,106.833998,631000000.0,rumah123_playwright,20.262816422090275
Depok,55,60,3,2,2,2001,SHM,Baru,-6.434782,106.771638,780000000.0,rumah123_playwright,20.47480447892996
Depok,550,1575,6,5,2,2001,SHM,Bagus,-6.387692,106.894813,12500000000.0,rumah123_playwright,23.248994481334666
Depok,36,60,2,1,2,2001,SHM,Siap Huni,-6.343019,106.780653,695000000.0,rumah123_playwright,20.359422404967916
Depok,360,320,4,3,2,2001,SHM,Siap Huni,-6.338915,106.778495,3900000000.0,rumah123_playwright,22.08424239033842
Tangerang,63,60,3,2,2,2001,SHM,Baru,-6.241494,106.660612,810000000.0,rumah123_playwright,20.512544806865325
Tangerang,126,105,3,3,2,2001,SHM,Siap Huni,-6.299766,106.666148,3000000000.0,rumah123_playwright,21.821878125947855
Tangerang,177,222,5,5,2,2001,SHM,Bagus,-6.296399,106.672228,7700000000.0,rumah123_playwright,22.76448616593592
Tangerang,300,485,6,5,2,2001,SHM,Bagus,-6.249323,106.662078,9500000000.0,rumah123_playwright,22.97455763565817
Tangerang,68,82,3,2,2,2001,SHM,Bagus,-6.164565,106.635817,1250000000.0,rumah123_playwright,20.94640938906062
Tangerang,269,240,5,4,2,2001,SHM,Siap Huni,-6.245417,106.659847,5150000000.0,rumah123_playwright,22.36226255181623
Tangerang,330,480,6,7,2,2001,SHM,Bagus,-6.248342,106.664457,10500000000.0,rumah123_playwright,23.074641094205127
Tangerang,193,160,5,4,2,2001,SHM,Siap Huni,-6.2415,106.66169,5500000000.0,rumah123_playwright,22.428013929366653
Tangerang,392,502,5,5,2,2001,SHM,Bagus,-6.245377,106.659118,7800000000.0,rumah123_playwright,22.77738957077016
Tangerang,200,250,6,4,2,2001,SHM,Bagus,-6.24349,106.660454,3990000000.0,rumah123_playwright,22.10705706809881
Tangerang,230,190,5,3,2,2001,SHM,Siap Huni,-6.249377,106.660125,4900000000.0,rumah123_playwright,22.312501042267073
Tangerang,158,128,5,4,2,2001,SHM,Bagus,-6.267432,106.660194,3800000000.0,rumah123_playwright,22.05826690394191
Tangerang,130,126,2,2,2,2001,SHM,Siap Huni,-6.29515,106.67272,2500000000.0,rumah123_playwright,21.639556569220566
Tangerang,54,48,2,1,2,2001,SHM,Baru,-6.245361,106.664092,590000000.0,rumah123_playwright,20.195633096558954
Tangerang,140,136,4,3,2,2001,SHM,Bagus,-6.248945,106.661568,2500000000.0,rumah123_playwright,21.639556569220566
Tangerang,160,250,4,3,2,2001,SHM,Bagus,-6.242244,106.664645,2750000000.0,rumah123_playwright,21.734866748988527
Tangerang,400,475,6,5,2,2001,SHM,Bagus,-6.247962,106.660233,10500000000.0,rumah123_playwright,23.074641094205127
Tangerang,134,175,5,4,2,2001,SHM,Bagus,-6.244224,106.661346,3800000000.0,rumah123_playwright,22.05826690394191
Tangerang,349,480,6,5,2,2001,SHM,Bagus,-6.242021,106.65896,9000000000.0,rumah123_playwright,22.920490414393743
Tangerang,223,240,6,5,2,2001,SHM,Bagus,-6.240849,106.66033,5500000000.0,rumah123_playwright,22.428013929366653
Tangerang,350,390,4,3,2,2001,SHM,Bagus,-6.24842,106.661959,8400000000.0,rumah123_playwright,22.85149754291473
Tangerang,250,300,5,4,2,2001,SHM,Bagus,-6.242067,106.658168,5000000000.0,rumah123_playwright,22.33270374958051
Tangerang,321,523,5,5,2,2001,SHM,Bagus,-6.241428,106.664061,9800000000.0,rumah123_playwright,23.00564822272498
Tangerang,55,80,3,3,2,2001,SHM,Baru,-6.302231,106.674835,1500000000.0,rumah123_playwright,21.12873094572124
Tangerang,300,350,5,4,2,2001,SHM,Bagus,-6.248593,106.65702,7400000000.0,rumah123_playwright,22.72474583729167
Tangerang,286,272,6,7,2,2001,SHM,Bagus,-6.273158,106.66394,10000000000.0,rumah123_playwright,23.025850930040455
Tangerang,200,240,5,4,2,2001,SHM,Bagus,-6.243457,106.656521,4600000000.0,rumah123_playwright,22.24932214065885
Tangerang,228,216,4,4,2,2001,SHM,Bagus,-6.268653,106.65666,5100000000.0,rumah123_playwright,22.35250637687277
Tangerang,65,72,3,2,2,2001,SHM,Bagus,-6.273378,106.655126,1300000000.0,rumah123_playwright,20.985630102183134
Tangerang,350,300,4,5,2,2001,SHM,Bagus,-6.273126,106.663582,10500000000.0,rumah123_playwright,23.074641094205127
Tangerang,48,40,1,2,2,2001,SHM,Bagus,-6.297898,106.668144,995000000.0,rumah123_playwright,20.71825329612789
Tangerang,119,126,2,1,2,2001,SHM,Bagus,-6.270058,106.663282,1700000000.0,rumah123_playwright,21.253894088596816
Tangerang,77,72,5,2,2,2001,SHM,Siap Huni,-6.173994,106.647399,1100000000.0,rumah123_playwright,20.818576017659826
Tangerang,40,72,3,3,2,2001,SHM,Siap Huni,-6.17358,106.648479,795000000.0,rumah123_playwright,20.493852673876468
Tangerang,40,60,2,1,2,2001,SHM,Baru,-6.170496,106.652488,605000000.0,rumah123_playwright,20.220739017648008
Tangerang,77,72,5,3,2,2001,SHM,Bagus,-6.163489,106.641209,1100000000.0,rumah123_playwright,20.818576017659826
Tangerang,73,161,3,2,2,2001,SHM,Siap Huni,-6.171476,106.653414,1350000000.0,rumah123_playwright,21.02337043013749
Tangerang,60,60,4,3,2,2001,SHM,Baru,-6.170287,106.654791,815000000.0,rumah123_playwright,20.51869867243213
Tangerang,27,97,2,1,2,2001,SHM,Siap Huni,-6.233659,106.546263,375000000.0,rumah123_playwright,19.74243658660135
Tangerang,70,112,3,2,2,2001,SHM,Bagus,-6.298238,106.668251,1800000000.0,rumah123_playwright,21.311052502404085
Tangerang,115,128,4,4,2,2001,SHM,Bagus,-6.198137,106.545696,1000000000.0,rumah123_playwright,20.72326583794641
Tangerang,465,396,6,6,2,2001,SHM,Bagus,-6.298058,106.670127,13015690578.0,rumah123_playwright,23.28942143422348
Tangerang,110,88,4,4,2,2001,SHM,Bagus,-6.301947,106.657126,2470000000.0,rumah123_playwright,21.627483987991155
Tangerang,50,102,2,1,2,2001,SHM,Siap Huni,-6.228468,106.564383,530000000.0,rumah123_playwright,20.088387566397234
Tangerang,192,200,4,3,2,2001,SHM,Bagus,-6.267116,106.66165,7600000000.0,rumah123_playwright,22.751414084370275
Tangerang,95,128,5,3,2,2001,SHM,Siap Huni,-6.272397,106.664072,2800000000.0,rumah123_playwright,21.752885254484713
Tangerang,170,144,4,4,2,2001,SHM,Bagus,-6.268293,106.660604,2500000000.0,rumah123_playwright,21.639556569220566
Tangerang,45,60,2,1,2,2001,SHM,Siap Huni,-6.30389,106.669471,610000000.0,rumah123_playwright,20.228969516770974
Tangerang,70,200,2,1,2,2001,SHM,Siap Huni,-6.300396,106.673646,1050000000.0,rumah123_playwright,20.772056002068226
Tangerang,140,148,3,2,2,2001,SHM,Siap Huni,-6.219534,106.708804,780000000.0,rumah123_playwright,20.47480447892996
Tangerang,238,200,3,4,2,2001,SHM,Bagus,-6.300232,106.661107,3700000000.0,rumah123_playwright,22.03159865686686
Tangerang,500,774,6,6,2,2001,SHM,Siap Huni,-6.300775,106.66542,13015690578.0,rumah123_playwright,23.28942143422348
Tangerang,45,84,2,1,2,2001,SHM,Siap Huni,-6.297601,106.674181,1110000000.0,rumah123_playwright,20.827625853171554
Tangerang,36,72,2,1,2,2001,SHM,Siap Huni,-6.1622,106.633583,950000000.0,rumah123_playwright,20.671972543611492
Tangerang,158,158,5,2,2,2001,SHM,Siap Huni,-6.272078,106.664108,1440000000.0,rumah123_playwright,21.087908951228766
Tangerang,55,72,3,2,2,2001,SHM,Siap Huni,-6.10746,106.563049,830000000.0,rumah123_playwright,20.536936259959738
Tangerang,37,95,2,1,2,2001,SHM,Siap Huni,-6.297733,106.668048,1110000000.0,rumah123_playwright,20.827625853171554
Tangerang,36,60,2,1,2,2001,SHM,Siap Huni,-6.296706,106.667815,530000000.0,rumah123_playwright,20.088387566397234
Tangerang,60,77,3,2,2,2001,SHM,Siap Huni,-6.266272,106.656126,1110000000.0,rumah123_playwright,20.827625853171554
Tangerang,66,60,2,2,2,2001,SHM,Siap Huni,-6.297963,106.670407,1940000000.0,rumah123_playwright,21.38595381053711
Tangerang,80,105,2,1,2,2001,SHM,Siap Huni,-6.194876,106.699688,1830000000.0,rumah123_playwright,21.327581804346188
Tangerang,77,120,3,2,2,2001,SHM,Siap Huni,-6.302028,106.667999,1940000000.0,rumah123_playwright,21.38595381053711
Tangerang,54,84,2,1,2,2001,SHM,Bagus,-6.117568,106.575481,700000000.0,rumah123_playwright,20.36659089443625
Tangerang,45,48,2,1,2,2001,SHM,Siap Huni,-6.295971,106.673523,1050000000.0,rumah123_playwright,20.772056002068226
Tangerang,140,216,4,3,2,2001,SHM,Siap Huni,-6.298322,106.670932,2190000000.0,rumah123_playwright,21.50716738123144
Tangerang,66,60,3,2,2,2001,SHM,Siap Huni,-6.296443,106.670214,1000000000.0,rumah123_playwright,20.72326583794641
Tangerang,96,117,4,2,2,2001,SHM,Siap Huni,-6.182464,106.633314,1110000000.0,rumah123_playwright,20.827625853171554
Tangerang,84,84,3,2,2,2001,SHM,Baru,-6.29621,106.670718,1600000000.0,rumah123_playwright,21.193269466817146
Tangerang,192,159,4,3,2,2001,SHM,Siap Huni,-6.234826,106.549304,1330000000.0,rumah123_playwright,21.008444779931953
Tangerang,61,81,4,3,2,2001,SHM,Siap Huni,-6.297261,106.671019,1110000000.0,rumah123_playwright,20.827625853171554
Tangerang,140,200,4,4,2,2001,SHM,Siap Huni,-6.245123,106.661522,2600000000.0,rumah123_playwright,21.678777282358464
Tangerang,57,90,3,2,2,2001,SHM,Siap Huni,-6.305495,106.731007,1300000000.0,rumah123_playwright,20.985630102183134
Tangerang,73,84,3,2,2,2001,SHM,Baru,-6.307564,106.730063,1200000000.0,rumah123_playwright,20.9055873945737
Tangerang,30,105,2,1,2,2001,SHM,Bagus,-6.308659,106.625709,745000000.0,rumah123_playwright,20.428894777686114
Tangerang,300,300,5,5,2,2001,SHM,Bagus,-6.245275,106.655456,5800000000.0,rumah123_playwright,22.4811237546712
Tangerang,124,105,5,3,2,2001,SHM,Siap Huni,-6.265285,106.658313,3300000000.0,rumah123_playwright,21.917188305721876
Tangerang,105,120,3,3,2,2001,SHM,Bagus,-6.27018,106.656961,2450000000.0,rumah123_playwright,21.61935386191121
Tangerang,117,136,4,4,2,2001,SHM,Bagus,-6.243892,106.657807,3270000000.0,rumah123_playwright,21.908055822161383
Tangerang,166,144,5,4,2,2001,SHM,Siap Huni,-6.27293,106.660166,3900000000.0,rumah123_playwright,22.08424239033842
Tangerang,248,200,5,5,2,2001,SHM,Baru,-6.247809,106.655367,5390000000.0,rumah123_playwright,22.407811222052846
Tangerang,218,300,5,5,2,2001,SHM,Bagus,-6.24892,106.658389,9500000000.0,rumah123_playwright,22.97455763565817
Tangerang,315,325,4,5,2,2001,SHM,Bagus,-6.241974,106.66072,9500000000.0,rumah123_playwright,22.97455763565817
Tangerang,78,84,3,2,2,2001,SHM,Bagus,-6.269873,106.657935,2050000000.0,rumah123_playwright,21.441105630584534
Tangerang,225,320,4,3,2,2001,SHM,Bagus,-6.295682,106.66897,6500000000.0,rumah123_playwright,22.59506801400185
Tangerang,68,56,2,2,2,2001,SHM,Bagus,-6.273862,106.658452,1300000000.0,rumah123_playwright,20.985630102183134
Tangerang,120,105,3,2,2,2001,SHM,Butuh Renovasi,-6.270065,106.662023,3500000000.0,rumah123_playwright,21.976028805727495
Tangerang,90,84,3,2,2,2001,SHM,Baru,-6.265072,106.656315,2200000000.0,rumah123_playwright,21.511723197765228
Tangerang,174,144,5,4,2,2001,SHM,Bagus,-6.272253,106.658946,4800000000.0,rumah123_playwright,22.29188175506859
Tangerang,59,50,2,2,2,2001,SHM,Bagus,-6.300782,106.66911,940000000.0,rumah123_playwright,20.661390434292155
Tangerang,210,180,5,4,2,2001,SHM,Siap Huni,-6.266762,106.664551,4350000000.0,rumah123_playwright,22.193441682276887
Tangerang,105,84,4,4,2,2001,SHM,Bagus,-6.266788,106.655016,1800000000.0,rumah123_playwright,21.311052502404085
Tangerang,217,180,4,4,2,2001,SHM,Bagus,-6.268636,106.655511,7000000000.0,rumah123_playwright,22.66917598614458
Tangerang,68,56,3,2,2,2001,SHM,Baru,-6.272424,106.655595,1370000000.0,rumah123_playwright,21.03807657751637
Tangerang,118,176,3,3,2,2001,SHM,Bagus,-6.268962,106.661866,4250000000.0,rumah123_playwright,22.17018482011803
Tangerang,101,84,3,2,2,2001,SHM,Bagus,-6.273855,106.658838,1850000000.0,rumah123_playwright,21.338451476577184
Tangerang,196,189,5,3,2,2001,SHM,Bagus,-6.249198,106.658548,3300000000.0,rumah123_playwright,21.917188305721876
Tangerang,140,112,5,4,2,2001,SHM,Bagus,-6.240583,106.661686,2900000000.0,rumah123_playwright,21.787976574283668
Tangerang,167,200,3,3,2,2001,SHM,Bagus,-6.243639,106.664133,4000000000.0,rumah123_playwright,22.109560198316302
Tangerang,220,240,6,6,2,2001,SHM,Bagus,-6.24276,106.656206,4600000000.0,rumah123_playwright,22.24932214065885
Tangerang,210,240,5,4,2,2001,SHM,Bagus,-6.240975,106.655664,5000000000.0,rumah123_playwright,22.33270374958051
Tangerang,150,200,5,5,2,2001,SHM,Siap Huni,-6.24466,106.656421,3900000000.0,rumah123_playwright,22.08424239033842
Tangerang,200,180,5,4,2,2001,SHM,Baru,-6.271568,106.662292,4350000000.0,rumah123_playwright,22.193441682276887
Tangerang,160,144,5,5,2,2001,SHM,Bagus,-6.298477,106.673456,4000000000.0,rumah123_playwright,22.109560198316302
Tangerang,185,165,3,2,2,2001,SHM,Bagus,-6.298075,106.669299,2900000000.0,rumah123_playwright,21.787976574283668
Tangerang,72,60,3,2,2,2001,SHM,Baru,-6.265834,106.65931,1650000000.0,rumah123_playwright,21.22404112546496
Tangerang,88,112,3,2,2,2001,SHM,Bagus,-6.296288,106.666011,2750000000.0,rumah123_playwright,21.734866748988527
Tangerang,70,90,2,2,2,2001,SHM,Baru,-6.267944,106.661884,1600000000.0,rumah123_playwright,21.193269466817146
Tangerang,193,223,5,4,2,2001,SHM,Bagus,-6.271254,106.656669,3900000000.0,rumah123_playwright,22.08424239033842
Tangerang,95,80,3,2,2,2001,SHM,Bagus,-6.270695,106.656426,2500000000.0,rumah123_playwright,21.639556569220566
Tangerang,465,396,6,7,2,2001,SHM,Siap Huni,-6.298542,106.671369,13015690578.0,rumah123_playwright,23.28942143422348
Tangerang,140,162,3,3,2,2001,SHM,Siap Huni,-6.301594,106.665717,3900000000.0,rumah123_playwright,22.08424239033842
Tangerang,144,120,3,2,2,2001,SHM,Siap Huni,-6.268117,106.656406,2400000000.0,rumah123_playwright,21.59873457471698
Tangerang,105,144,4,3,2,2001,SHM,Siap Huni,-6.270144,106.655275,2750000000.0,rumah123_playwright,21.734866748988527
Tangerang,170,180,5,4,2,2001,SHM,Bagus,-6.269945,106.66464,3400000000.0,rumah123_playwright,21.947041268862645
Tangerang,101,96,5,4,2,2001,SHM,Siap Huni,-6.27469,106.65888,2750000000.0,rumah123_playwright,21.734866748988527
Tangerang,127,120,5,4,2,2001,SHM,Bagus,-6.272108,106.664001,2600000000.0,rumah123_playwright,21.678777282358464
Tangerang,48,52,2,2,2,2001,SHM,Siap Huni,-6.303839,106.674559,1170000000.0,rumah123_playwright,20.880269586610776
Tangerang,300,350,5,5,2,2001,SHM,Siap Huni,-6.246145,106.658404,7000000000.0,rumah123_playwright,22.66917598614458
Tangerang,750,1345,5,5,2,2001,SHM,Bagus,-6.244586,106.656541,13015690578.0,rumah123_playwright,23.28942143422348
Tangerang,160,136,4,4,2,2001,SHM,Bagus,-6.300596,106.668023,2400000000.0,rumah123_playwright,21.59873457471698
Tangerang,350,390,6,4,2,2001,SHM,Siap Huni,-6.247407,106.656946,8250000000.0,rumah123_playwright,22.833479037414214
Tangerang,200,240,5,5,2,2001,SHM,Siap Huni,-6.244195,106.656392,6000000000.0,rumah123_playwright,22.515025306341133
Tangerang,60,60,3,2,2,2001,SHM,Siap Huni,-6.29056,106.721262,1060000000.0,rumah123_playwright,20.781534746013783
Tangerang,150,200,4,3,2,2001,SHM,Bagus,-6.245111,106.659018,3200000000.0,rumah123_playwright,21.886416647064593
Tangerang,390,320,6,6,2,2001,SHM,Baru,-6.240062,106.663803,10500000000.0,rumah123_playwright,23.074641094205127
Tangerang,140,136,4,4,2,2001,SHM,Bagus,-6.273766,106.650694,2900000000.0,rumah123_playwright,21.787976574283668
Tangerang,40,60,1,1,2,2001,SHM,Baru,-6.308793,106.627013,645000000.0,rumah123_playwright,20.284760876310433
Tangerang,60,90,2,2,2,2001,SHM,Baru,-6.270245,106.66043,800000000.0,rumah123_playwright,20.500122286882203
Tangerang,230,240,5,4,2,2001,SHM,Bagus,-6.247723,106.66464,5200000000.0,rumah123_playwright,22.3719244627261
Tangerang,400,480,6,5,2,2001,SHM,Bagus,-6.240905,106.662221,9000000000.0,rumah123_playwright,22.920490414393743
Tangerang,55,60,2,2,2,2001,SHM,Siap Huni,-6.168752,106.642942,780000000.0,rumah123_playwright,20.47480447892996
Tangerang,101,84,4,2,2,2001,SHM,Siap Huni,-6.272242,106.663771,1850000000.0,rumah123_playwright,21.338451476577184
Tangerang,101,96,4,4,2,2001,SHM,Siap Huni,-6.26556,106.656488,2800000000.0,rumah123_playwright,21.752885254484713
Tangerang,77,63,4,3,2,2001,SHM,Bagus,-6.270166,106.663635,1600000000.0,rumah123_playwright,21.193269466817146
Tangerang,54,72,2,1,2,2001,SHM,Bagus,-6.269113,106.658753,1250000000.0,rumah123_playwright,20.94640938906062
Tangerang,60,60,3,2,2,2001,SHM,Baru,-6.266725,106.662645,1200000000.0,rumah123_playwright,20.9055873945737
Tangerang,85,117,4,3,2,2001,SHM,Bagus,-6.269265,106.66456,2100000000.0,rumah123_playwright,21.465203182151978
Tangerang,80,121,2,2,2,2001,SHM,Siap Huni,-6.18653,106.703931,800000000.0,rumah123_playwright,20.500122286882203
Tangerang,80,121,3,2,2,2001,SHM,Bagus,-6.194375,106.703835,800000000.0,rumah123_playwright,20.500122286882203
Tangerang,190,160,4,4,2,2001,SHM,Bagus,-6.163734,106.644264,4300000000.0,rumah123_playwright,22.181880859878486
Tangerang,85,105,4,3,2,2001,SHM,Bagus,-6.304809,106.669768,2300000000.0,rumah123_playwright,21.556174960316298
Tangerang,69,72,2,2,2,2001,SHM,Siap Huni,-6.268123,106.662227,1800000000.0,rumah123_playwright,21.311052502404085
Tangerang,72,90,3,2,2,2001,SHM,Bagus,-6.297006,106.658587,1650000000.0,rumah123_playwright,21.22404112546496
Tangerang,85,105,3,2,2,2001,SHM,Bagus,-6.296956,106.667788,1900000000.0,rumah123_playwright,21.365119723645122
Tangerang,118,98,3,3,2,2001,SHM,Baru,-6.302893,106.674574,2650000000.0,rumah123_playwright,21.6978254773219
Tangerang,480,425,6,6,2,2001,SHM,Bagus,-6.304911,106.674978,13015690578.0,rumah123_playwright,23.28942143422348
Tangerang,69,70,3,2,2,2001,SHM,Bagus,-6.302054,106.665143,999000000.0,rumah123_playwright,20.72226533761383
Tangerang,288,392,3,2,2,2001,SHM,Siap Huni,-6.177621,106.673341,7000000000.0,rumah123_playwright,22.66917598614458
Tangerang,120,135,3,3,2,2001,SHM,Siap Huni,-6.307466,106.632689,1500000000.0,rumah123_playwright,21.12873094572124
Tangerang,126,112,5,4,2,2001,SHM,Bagus,-6.243415,106.662661,2900000000.0,rumah123_playwright,21.787976574283668
Tangerang,500,853,4,4,2,2001,SHM,Bagus,-6.245929,106.65566,13015690578.0,rumah123_playwright,23.28942143422348
